Beacon_Id,AccessionNumber
36270,2878.2005.a-g
36271,2879.2005
36272,2880.2005
36273,2881.2005
36274,2882.2005
36275,2883.2005
36276,2884.2005
36277,2885.2005
36278,2890.2005
36279,1550.2005
36280,1551.2005
36281,2891.2005
36282,1473.2005
36283,2892.2005
36284,2893.2005
36285,2894.2005
36286,2896.2005
36287,2897.2005
36288,2898.2005
36289,2899.2005.a-j
36290,2900.2005
36291,2901.2005
36292,2902.2005
36293,2904.2005
36294,2905.2005
36295,2906.2005
36296,2907.2005
36297,2908.2005
36298,2909.2005
36299,2910.2005
36300,2912.2005
36301,2911.2005
36302,2913.2005
36303,2916.2005
36304,2917.2005
36305,2920.2005.a-z
36306,2921.2005.a-n
36307,2918.2005.1
36308,2918.2005.2
36309,2922.2005
36310,2923.2005
36311,2924.2005
36312,2925.2005
36313,2926.2005.1
36314,2926.2005.2
36315,2926.2005.3
36316,2926.2005.4
36317,2926.2005.5
36318,2926.2005.6
36319,2926.2005.7
36320,2926.2005.8
36321,2926.2005.9
36322,2928.2005
36323,2927.2005
36324,2944.2005
36325,2948.2005
36326,2949.2005
36327,2945.2005
36328,2950.2005
36329,2942.2005
36330,2939.2005
36331,2953.2005
36332,2947.2005
36333,2954.2005
36334,2941.2005
36335,2946.2005
36336,2952.2005
36337,2937.2005
36338,2955.2005
36339,2940.2005
36340,2943.2005
36341,2938.2005
36342,2951.2005
36343,2932.2005
36344,2930.2005
36345,2931.2005
36346,2933.2005
36347,2934.2005
36348,2935.2005
36349,2936.2005
36350,2956.2005
36351,2957.2005
36352,2958.2005
36353,2959.2005
36354,2965.2005
36355,2960.2005
36356,2961.2005
36357,2963.2005
36358,2964.2005
36359,2962.2005
36360,2966.2005
36361,2967.2005
36362,2970.2005
36363,2971.2005
36364,2972.2005
36365,2973.2005
36366,2974.2005
36367,2978.2005
36368,2980.2005
36369,2981.2005
36370,2982.2005
36371,2983.2005
36372,2984.2005
36373,2985.2005
36374,2986.2005
36375,2987.2005
36376,2988.2005
36377,2989.2005
36378,2991.2005
36379,2990.2005
36380,2992.2005
36381,2993.2005
36382,2994.2005
36383,2996.2005
36384,2998.2005
36385,2999.2005
36386,3000.2005
36387,3001.2005
36388,3002.2005
36389,3003.2005
36390,3005.2005
36391,3008.2005
36392,3006.2005
36393,3007.2005
36394,3009.2005
36395,3011.2005
36396,3012.2005
36397,3013.2005
36398,3018.2005
36399,3014.2005
36400,3015.2005
36401,3016.2005
36402,3017.2005
36403,3010.2005
36404,3020.2005
36405,3021.2005
36406,3022.2005
36407,3023.2005
36408,3024.2005
36409,3025.2005
36410,3026.2005
36411,3027.2005
36412,3028.2005
36413,3029.2005
36414,3030.2005
36415,3031.2005
36416,3032.2005
36417,3033.2005
36418,3034.2005
36419,3035.2005
36420,3036.2005
36421,3037.2005
36422,3038.2005
36423,3039.2005
36424,3040.2005
36425,3041.2005
36426,3042.2005
36427,3043.2005
36428,3044.2005
36429,3046.2005
36430,3045.2005
36431,3047.2005
36432,3050.2005
36433,3049.2005
36434,3051.2005
36435,3052.2005
36436,3053.2005
36437,3054.2005
36438,3055.2005
36439,3062.2005
36440,3063.2005
36441,3064.2005
36442,3065.2005
36443,3066.2005
36444,3067.2005
36445,3068.2005
36446,3069.2005
36447,3070.2005
36448,3071.2005
36449,3073.2005
36450,3074.2005.a-d
36451,3075.2005
36452,3076.2005
36453,3077.2005
36454,3078.2005
36455,3079.2005
36456,3080.2005
36457,3081.2005
36458,3082.2005
36459,3083.2005
36460,3084.2005
36461,3085.2005
36462,3086.2005
36463,3087.2005
36464,3088.2005
36465,3092.2005
36466,3090.2005.a-o
36467,3091.2005
36468,3093.2005.3
36469,3093.2005.1
36470,3096.2005
36471,3094.2005
36472,3095.2005
36473,3097.2005
36474,3098.2005
36475,3099.2005
36476,3100.2005
36477,3101.2005.a-b
36478,3102.2005
36479,3103.2005
36480,3104.2005
36481,3105.2005.a-t
36482,3106.2005.a-c
36483,3107.2005.a-j
36484,3108.2005
36485,3109.2005
36486,3110.2005
36487,3111.2005
36488,3112.2005
36489,3113.2005
36490,3114.2005
36491,3117.2005
36492,3118.2005
36493,3116.2005
36494,3120.2005
36495,3121.2005.a-gg
36496,3119.2005
36497,3122.2005
36498,3123.2005
36499,3124.2005
36500,3125.2005
36501,3126.2005
36502,3128.2005.a-l
36503,3127.2005.a-i
36504,3129.2005
36505,3131.2005
36506,3133.2005
36507,3130.2005
36508,3132.2005
36509,3138.2005
36510,3140.2005
36511,3141.2005.1
36512,3141.2005.2
36513,3141.2005.3
36514,3141.2005.4
36515,3141.2005.5
36516,3141.2005.6
36517,3142.2005
36518,3144.2005
36519,3145.2005
36520,3146.2005
36521,3147.2005
36522,3158.2005
36523,3148.2005
36524,3149.2005
36525,3150.2005
36526,3151.2005
36527,3152.2005
36528,3153.2005
36529,3154.2005
36530,3155.2005
36531,3156.2005
36532,3157.2005
36533,3159.2005
36534,3160.2005
36535,3161.2005
36536,3162.2005
36537,3163.2005
36538,3164.2005
36539,3165.2005
36540,3166.2005
36541,3167.2005
36542,3168.2005
36543,3169.2005
36544,3170.2005
36545,3171.2005
36546,3172.2005
36547,3173.2005
36548,3175.2005
36549,3177.2005
36550,3176.2005
36551,3178.2005
36552,3179.2005
36553,3180.2005
36554,3181.2005
36555,3184.2005
36556,3185.2005
36557,3183.2005
36558,3186.2005
36559,3187.2005
36560,3188.2005
36561,3189.2005
36562,3190.2005
36563,3192.2005.a-c
36564,3193.2005
36565,3194.2005
36566,3195.2005
36567,3196.2005
36568,3199.2005
36569,3200.2005
36570,3197.2005
36571,3198.2005
36572,3203.2005
36573,3205.2005.a-b
36574,3207.2005
36575,3214.2005
36576,3217.2005
36577,3218.2005
36578,3216.2005
36579,3212.2005
36580,3213.2005
36581,3208.2005
36582,3209.2005
36583,3219.2005
36584,3220.2005
36585,3210.2005
36586,3211.2005
36587,3221.2005
36588,3215.2005
36589,3222.2005
36590,3223.2005
36591,3224.2005
36592,3225.2005
36593,3226.2005
36594,3229.2005
36595,3227.2005
36596,3228.2005
36597,3230.2005
36598,3231.2005
36599,3232.2005
36600,3233.2005
36601,3234.2005
36602,3235.2005
36603,3237.2005
36604,3238.2005
36605,3239.2005
36606,3240.2005
36607,3241.2005
36608,3242.2005
36609,3243.2005
36610,3244.2005
36611,3245.2005
36612,3246.2005
36613,3247.2005
36614,3248.2005
36615,3249.2005
36616,3250.2005
36617,3251.2005
36618,3252.2005
36619,3253.2005
36620,3259.2005
36621,3257.2005
36622,3255.2005.a-b
36623,3256.2005
36624,3258.2005
36625,3260.2005
36626,3261.2005
36627,3262.2005
36628,3263.2005
36629,3264.2005
36630,3265.2005
36631,3267.2005
36632,3268.2005
36633,3269.2005.a-h
36634,3271.2005
36635,3273.2005
36636,3274.2005
36637,3275.2005
36638,3276.2005
36639,3277.2005
36640,3278.2005
36641,3279.2005
36642,3280.2005
36643,3281.2005
36644,3282.2005
36645,3283.2005
36646,3284.2005
36647,3289.2005
36648,3290.2005
36649,3291.2005
36650,3292.2005
36651,3293.2005
36652,3294.2005
36653,3295.2005
36654,3299.2005
36655,3300.2005
36656,3297.2005
36657,3298.2005
36658,3296.2005
36659,3301.2005
36660,3303.2005
36661,3304.2005
36662,3305.2005
36663,3306.2005
36664,3302.2005
36665,3308.2005
36666,3311.2005
36667,3312.2005
36668,3313.2005
36669,3314.2005
36670,3315.2005
36671,3316.2005
36672,3317.2005
36673,3318.2005
36674,3319.2005
36675,3320.2005
36676,3321.2005
36677,3322.2005
36678,3323.2005
36679,3324.2005
36680,3325.2005
36681,3326.2005
36682,3327.2005
36683,3328.2005
36684,3329.2005
36685,3330.2005
36686,3331.2005
36687,3333.2005
36688,3335.2005
36689,3334.2005
36690,3332.2005
36691,3338.2005
36692,3339.2005
36693,3337.2005
36694,3340.2005.a-g
36695,3342.2005
36696,3343.2005
36697,1861.2005.a-o
36698,3344.2005
36699,3345.2005
36700,3346.2005
36701,3347.2005
36702,3348.2005
36703,3349.2005
36704,3350.2005
36705,3356.2005
36706,3357.2005
36707,3353.2005
36708,3354.2005
36709,3359.2005
36710,3358.2005
36711,3363.2005
36712,3364.2005
36713,3365.2005.a-x
36714,3367.2005
36715,3368.2005
36716,3369.2005
36717,3371.2005
36718,3372.2005
36719,3373.2005.a-d
36720,3374.2005
36721,3375.2005
36722,3376.2005
36723,3377.2005
36724,3378.2005
36725,3380.2005
36726,3381.2005
36727,3382.2005
36728,3383.2005
36729,3384.2005
36730,3389.2005
36731,3385.2005
36732,3386.2005
36733,3387.2005
36734,3388.2005
36735,3391.2005
36736,3392.2005
36737,3393.2005
36738,3395.2005
36739,3396.2005
36740,3397.2005
36741,3398.2005
36742,3408.2005
36743,3409.2005.a-b
36744,3404.2005
36745,3410.2005
36746,3411.2005
36747,3413.2005
36748,3414.2005
36749,3415.2005
36750,3416.2005
36751,1414.2005
36752,3417.2005
36753,3418.2005
36754,3419.2005
36755,3420.2005
36756,3422.2005
36757,3425.2005
36758,3423.2005
36759,3424.2005
36760,3426.2005
36761,3427.2005
36762,3428.2005
36763,3429.2005
36764,3430.2005
36765,3431.2005
36766,3432.2005
36767,3433.2005
36768,3435.2005
36769,3434.2005
36770,3436.2005
36771,3437.2005
36772,3438.2005
36773,3439.2005.a-c
36774,3440.2005
36775,3441.2005.a-dd
36776,3442.2005
36777,3443.2005
36778,3444.2005
36779,3445.2005
36780,3446.2005
36781,3449.2005
36782,3450.2005.a-d
36783,3451.2005
36784,3288.2005
36785,3454.2005
36786,3455.2005
36787,3456.2005
36788,3457.2005
36789,3458.2005
36790,3459.2005
36791,3460.2005
36792,3461.2005
36793,3462.2005
36794,3463.2005
36795,3464.2005
36796,3465.2005
36797,3468.2005
36798,3467.2005.a-b
36799,3469.2005.a-b
36800,3470.2005
36801,3471.2005
36802,3472.2005.a-b
36803,3475.2005
36804,3474.2005
36805,3477.2005
36806,3476.2005
36807,3479.2005
36808,3480.2005
36809,3478.2005
36810,3481.2005.a-f
36811,3483.2005
36812,3486.2005
36813,3484.2005
36814,3485.2005
36815,3482.2005
36816,3488.2005
36817,3487.2005
36818,2122.2005
36819,2335.2005
36820,2338.2005
36821,2337.2005
36822,2334.2005
36823,2336.2005
36824,2339.2005
36825,3201.2005
36826,3202.2005
36827,3466.2005
36828,1241.2005
36829,1976.2005
36830,1977.2005
36831,2226.2005
36832,2523.2005
36833,3285.2005
36834,3286.2005
36835,3287.2005
36836,3310.2005
36837,3341.2005
36838,368.2006.2
36839,1652.2005
36840,1761.2005
36841,1762.2005
36842,2557.2005
36843,1793.2005
36844,1791.2005
36845,1816.2005
36846,1815.2005
36847,1744.2005
36848,2161.2005
36849,2863.2005
36850,1191.2005
36851,2706.2005.1
36852,2706.2005.2
36853,2919.2005
36854,2788.2005
36855,1379.2005
36856,3394.2005
36857,3061.2005
36858,2071.2005
36859,3182.2005
36860,3452.2005
36861,3453.2005
36862,1172.2005
36863,1159.2005
36864,1160.2005
36865,1171.2005.a-b
36866,2979.2005
36867,3093.2005.4
36868,3093.2005.2
36869,2926.2005.10
36870,1283.2005
36871,2401.2005
36872,2403.2005
36873,2114.2005
36874,2307.2005
36875,1822.2005
36876,1823.2005
36877,1827.2005
36878,1824.2005
36879,1763.2005
36880,1764.2005
36881,368.2006.1
36882,368.2006.3
36883,1903.2005
36884,1906.2005
36885,2155.2005
36886,2156.2005
36887,2157.2005
36888,2158.2005
36889,3379.2005
36890,2329.2005
36891,2330.2005
36892,2331.2005
36893,1308.2005
36894,2381.2005
36895,3136.2005
36896,1677.2005
36897,1678.2005
36898,3134.2005
36899,3137.2005
36900,3135.2005
36901,1738.2005.a-b
36902,181.2006
36903,239.2005
36904,2202.1967.77.a-b
36905,502.2005
36906,553.1940.2
36907,553.1940.3
36908,553.1940.4
36909,553.1940.5
36910,553.1940.6
36911,553.1940.7
36912,553.1940.10
36913,553.1940.11
36914,553.1940.13
36915,553.1940.14
36916,553.1940.15
36917,553.1940.16
36918,553.1940.18
36919,553.1940.19
36920,553.1940.20
36921,553.1940.21
36922,553.1940.22
36923,553.1940.23
36924,487.2005
36925,489.2005
36926,490.2005
36927,97.2005.1
36928,97.2005.2
36929,97.2005.3
36930,97.2005.4
36931,97.2005.5
36932,191.2006
36933,192.2006
36934,193.2006
36935,95.2005.1
36936,95.2005.2
36937,95.2005.3
36938,95.2005.4
36939,95.2005.5
36940,95.2005.6
36941,95.2005.7
36942,95.2005.8
36943,207.2005.1
36944,207.2005.2
36945,207.2005.3
36946,207.2005.4
36947,207.2005.5
36948,207.2005.6
36949,207.2005.7
36950,207.2005.8
36951,207.2005.9
36952,207.2005.10
36953,207.2005.11
36954,207.2005.12
36955,207.2005.13
36956,207.2005.14
36957,207.2005.15
36958,207.2005.16
36959,207.2005.17
36960,207.2005.18
36961,207.2005.19
36962,207.2005.20
36963,196.2005.1
36964,196.2005.2
36965,196.2005.3
36966,196.2005.4
36967,196.2005.5
36968,196.2005.6
36969,158.2006
36970,100.2006
36971,107.2006
36972,408.2005
36973,413.2005
36974,421.2005
36975,439.2005
36976,448.2005
36977,456.2005
36978,409.2005
36979,410.2005
36980,411.2005
36981,412.2005
36982,414.2005
36983,415.2005
36984,416.2005
36985,417.2005
36986,418.2005
36987,419.2005
36988,420.2005
36989,422.2005
36990,423.2005
36991,424.2005
36992,425.2005
36993,426.2005
36994,427.2005
36995,428.2005
36996,429.2005
36997,430.2005
36998,431.2005
36999,432.2005
37000,433.2005
37001,434.2005
37002,435.2005
37003,436.2005
37004,437.2005
37005,438.2005
37006,440.2005
37007,441.2005
37008,442.2005
37009,443.2005
37010,445.2005
37011,446.2005
37012,449.2005
37013,450.2005
37014,451.2005
37015,452.2005
37016,453.2005
37017,455.2005
37018,457.2005
37019,458.2005
37020,460.2005
37021,461.2005
37022,462.2005
37023,463.2005
37024,464.2005
37025,465.2005
37026,466.2005
37027,467.2005
37028,402.2005
37029,403.2005
37030,407.2005
37031,250.2005
37032,251.2005
37033,193.1955
37034,427.2004.1
37035,427.2004.2
37036,427.2004.3
37037,427.2004.4
37038,427.2004.5
37039,427.2004.6
37040,427.2004.7
37041,1.2005.x1-x2
37042,6.2005.x1-x2
37043,21.2005
37044,22.2005
37045,33.2005
37046,44.2005
37047,55.2005
37048,60.2005
37049,61.2005
37050,62.2005
37051,63.2005
37052,64.2005
37053,23.2005
37054,24.2005
37055,25.2005
37056,26.2005
37057,27.2005
37058,28.2005
37059,29.2005
37060,30.2005
37061,31.2005
37062,32.2005
37063,34.2005
37064,35.2005
37065,36.2005
37066,37.2005
37067,38.2005
37068,39.2005
37069,40.2005
37070,41.2005
37071,42.2005
37072,43.2005
37073,45.2005
37074,46.2005
37075,47.2005
37076,48.2005
37077,49.2005
37078,50.2005
37079,51.2005
37080,52.2005
37081,53.2005
37082,54.2005
37083,56.2005
37084,57.2005
37085,58.2005
37086,59.2005
37087,683.1943.1
37088,683.1943.2
37089,683.1943.3
37090,683.1943.4
37091,683.1943.5
37092,249.2005
37093,385.2005.a-b
37094,880.2005.a-bb.x1-x2
37095,897.2005.x1-x2
37096,894.2005.x1-x2
37097,401.2005.x1-x2
37098,394.2005
37099,540.2005.1-35
37100,247.2005
37101,399.2005
37102,469.2005.x1-x2
37103,472.2005.x1-x2
37104,477.2005.x1-x2
37105,474.2005.x1-x2
37106,627.2005
37107,628.2005
37108,629.2005
37109,626.2005
37110,625.2005
37111,491.2005
37112,537.2005.a-b
37113,536.2005.a-b
37114,545.2005.1-35
37115,541.2005.1-5
37116,531.2005
37117,530.2005
37118,539.2005
37119,533.2005
37120,532.2005
37121,538.2005
37122,542.2005
37123,534.2005
37124,535.2005
37125,544.2005
37126,543.2005.1-7
37127,158.2000.1
37128,158.2000.2
37129,158.2000.3
37130,158.2000.4
37131,158.2000.5
37132,158.2000.6
37133,158.2000.7
37134,158.2000.8
37135,158.2000.9
37136,212.2006.a-e
37137,190.1950.9
37138,405.2005
37139,622.2005
37140,834.2005
37141,236.2005
37142,237.2005
37143,244.2005
37144,235.2005
37145,643.2005
37146,641.2005
37147,246.2005
37148,240.2005
37149,241.2005
37150,644.2005
37151,633.2005
37152,404.2005
37153,406.2005
37154,2125.2005
37155,2126.2005
37156,243.2005.a-c
37157,494.2005
37158,632.2005
37159,547.2005
37160,566.2005
37161,565.2005
37162,606.2005.1-6
37163,551.2005
37164,582.2005
37165,567.2005
37166,571.2005
37167,575.2005
37168,578.2005
37169,581.2005
37170,529.2005
37171,553.2005
37172,555.2005
37173,556.2005
37174,552.2005
37175,560.2005
37176,563.2005
37177,583.2005
37178,588.2005
37179,605.2005
37180,595.2005
37181,550.2005
37182,558.2005
37183,579.2005
37184,580.2005
37185,590.2005
37186,591.2005
37187,609.2005
37188,610.2005
37189,612.2005
37190,613.2005
37191,614.2005
37192,615.2005
37193,616.2005
37194,617.2005
37195,618.2005
37196,367.2002.1
37197,367.2002.2
37198,367.2002.3
37199,367.2002.4
37200,367.2002.5
37201,367.2002.6
37202,367.2002.7
37203,367.2002.8
37204,367.2002.9
37205,245.2005
37206,220.2005.1
37207,220.2005.2
37208,220.2005.3
37209,220.2005.4
37210,220.2005.5
37211,220.2005.6
37212,220.2005.7
37213,220.2005.8
37214,220.2005.9
37215,220.2005.10
37216,220.2005.11
37217,220.2005.12
37218,220.2005.13
37219,220.2005.14
37220,220.2005.15
37221,220.2005.16
37222,830.2005
37223,608.2005
37224,546.2005.a-b
37225,901.2005.x1-x2
37226,902.2005.x1-x2
37227,900.2005.x1-x2
37228,623.2005
37229,624.2005
37230,631.2005
37231,611.2005
37232,568.2005
37233,572.2005
37234,1059.1974
37235,846.2005
37236,964.2018
37237,106.2006
37238,180.2006
37239,895.2005.x1-x2
37240,89.2006
37241,835.2005.1-9
37242,70.2002.1
37243,49.2004.1
37244,49.2004.2
37245,49.2004.3
37246,49.2004.4
37247,49.2004.5
37248,49.2004.6
37249,49.2004.7
37250,49.2004.8
37251,49.2004.9
37252,49.2004.10
37253,49.2004.11
37254,49.2004.12
37255,49.2004.13
37256,49.2004.14
37257,49.2004.15
37258,49.2004.16
37259,49.2004.17
37260,49.2004.18
37261,49.2004.19
37262,49.2004.20
37263,49.2004.21
37264,49.2004.22
37265,837.2005
37266,698.1949
37267,699.1949
37268,965.2018
37269,1000.2018
37270,930.2018
37271,931.2018
37272,1115.2018
37273,1013.2018
37274,386.1956.14
37275,520.2005.1-6
37276,517.2005
37277,511.2005
37278,514.2005
37279,510.2005
37280,516.2005
37281,513.2005
37282,521.2005
37283,512.2005
37284,515.2005
37285,569.2005
37286,570.2005
37287,573.2005
37288,601.2005.1-10
37289,148.2000.13
37290,390.1981.1
37291,390.1981.2
37292,390.1981.3
37293,390.1981.4
37294,390.1981.7
37295,390.1981.8
37296,390.1981.9
37297,390.1981.10
37298,639.2005
37299,134.2006.a-b
37300,135.2006
37301,102.2006
37302,202.2006.1-3
37303,136.2006.a-b
37304,137.2006.a-b
37305,138.2006.a-b
37306,198.2006.1-2
37307,199.2006.a-b
37308,200.2006.a-b
37309,929.2005.a-b
37310,928.2005
37311,276.2006
37312,922.2005
37313,243.2006
37314,260.2006
37315,485.2006
37316,480.2006
37317,483.2006
37318,946.2005
37319,923.2005
37320,254.2006
37321,241.2006
37322,255.2006
37323,295.2006
37324,101.2007
37325,244.2006
37326,919.2005
37327,246.2006
37328,912.2005.a-c
37329,915.2005
37330,240.2006
37331,300.2006
37332,238.2006
37333,932.2005
37334,630.2005.1
37335,630.2005.2
37336,630.2005.3
37337,630.2005.4
37338,630.2005.5
37339,630.2005.6
37340,638.2005
37341,640.2005
37342,543.2005.1
37343,543.2005.2
37344,543.2005.3
37345,543.2005.4
37346,543.2005.5
37347,543.2005.6
37348,543.2005.7
37349,791.1965.1
37350,877.2005
37351,827.2005
37352,937.2005
37353,280.2006.a-o
37354,949.2005
37355,983.2005
37356,831.2005.1-4
37357,822.2005
37358,845.2005
37359,562.2005.1
37360,562.2005.2
37361,562.2005.3
37362,562.2005.4
37363,562.2005.5
37364,562.2005.6
37365,562.2005.7
37366,562.2005.8
37367,562.2005.9
37368,562.2005.10
37369,562.2005.11
37370,562.2005.12
37371,562.2005.13
37372,562.2005.14
37373,562.2005.15
37374,562.2005.16
37375,562.2005.17
37376,562.2005.18
37377,562.2005.19
37378,562.2005.20
37379,562.2005.21
37380,562.2005.22
37381,562.2005.23
37382,562.2005.24
37383,562.2005.25
37384,562.2005.26
37385,562.2005.28
37386,562.2005.29
37387,562.2005.30
37388,840.2005
37389,829.2005.a-h
37390,844.2005
37391,925.2005
37392,859.2005
37393,892.2005
37394,3502.2005
37395,821.2005
37396,231.2006
37397,647.2005
37398,648.2005
37399,649.2005
37400,650.2005
37401,653.2005
37402,654.2005
37403,655.2005
37404,656.2005
37405,657.2005
37406,659.2005
37407,660.2005
37408,652.2005
37409,664.2005
37410,661.2005
37411,662.2005
37412,663.2005
37413,675.2005
37414,679.2005
37415,682.2005
37416,680.2005
37417,683.2005
37418,681.2005
37419,684.2005
37420,676.2005
37421,678.2005
37422,670.2005.a-b
37423,674.2005
37424,673.2005
37425,677.2005
37426,669.2005
37427,672.2005
37428,671.2005
37429,685.2005
37430,686.2005
37431,687.2005
37432,688.2005
37433,698.2005
37434,699.2005
37435,701.2005
37436,702.2005
37437,704.2005
37438,705.2005
37439,706.2005
37440,707.2005
37441,710.2005
37442,709.2005
37443,714.2005
37444,717.2005
37445,720.2005
37446,722.2005
37447,723.2005
37448,724.2005
37449,725.2005
37450,726.2005
37451,736.2005
37452,731.2005
37453,735.2005
37454,732.2005
37455,733.2005
37456,730.2005
37457,734.2005
37458,729.2005
37459,728.2005
37460,703.2005
37461,711.2005
37462,713.2005
37463,712.2005
37464,716.2005
37465,727.2005
37466,708.2005
37467,715.2005
37468,721.2005
37469,719.2005
37470,737.2005
37471,738.2005
37472,741.2005
37473,742.2005
37474,743.2005.a-b
37475,744.2005
37476,745.2005
37477,747.2005
37478,746.2005
37479,748.2005
37480,750.2005.a-g
37481,752.2005
37482,762.2005
37483,760.2005
37484,756.2005
37485,757.2005
37486,758.2005
37487,759.2005
37488,763.2005
37489,764.2005
37490,768.2005
37491,766.2005
37492,769.2005
37493,770.2005
37494,772.2005.a-d
37495,773.2005.a-b
37496,774.2005
37497,777.2005
37498,775.2005.a-b
37499,776.2005.a-b
37500,781.2005
37501,782.2005
37502,779.2005
37503,789.2005
37504,783.2005
37505,790.2005
37506,794.2005
37507,796.2005
37508,797.2005
37509,798.2005
37510,802.2005
37511,801.2005
37512,804.2005
37513,805.2005
37514,806.2005
37515,811.2005
37516,819.2005
37517,818.2005
37518,826.2005
37519,825.2005
37520,910.2005
37521,918.2005
37522,265.2006
37523,950.2005
37524,952.2005
37525,953.2005
37526,955.2005
37527,881.2005
37528,441.2006
37529,79.2006
37530,442.2006
37531,81.2006
37532,80.2006
37533,440.2006
37534,942.2005
37535,948.2005.1-4
37536,222.2006
37537,223.2006
37538,224.2006
37539,225.2006
37540,226.2006
37541,227.2006
37542,221.2006
37543,228.2006
37544,229.2006
37545,352.2006.1
37546,352.2006.2
37547,352.2006.3
